UF,MUNICIPIO,DESCRICAO_ORGAO,UNIDADE,SIGLA,CAMPUS,NOME_DA_OBRA,ID,SITUACAO_DA_OBRA,PORCENTAGEM_DE_EXECUCAO,INICIO_EXECUCAO_DA_OBRA,DATA_CONCLUSAO_DA_OBRA,VALOR_CONTRATADO_OBRA,VALOR_APOS_ADITIVO
AM,Humaitá,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,CAMPUS HUMAITÁ,CHUM - Obra de Construção do Campus/IFAM,23707,Paralisada,"6,14",26/09/2016,23/07/2017,"5.729.900,00","0,00"
AM,Humaitá,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,CAMPUS HUMAITÁ,Construção da Unidade Educacional Produtiva-Aquicultura,52705,Concluída,"100,00",29/01/2020,28/04/2020,"257.638,76","0,00"
AM,Humaitá,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,CAMPUS HUMAITÁ,Obra de Const. do Ginásio Polies. do IFAM Campus Humaitá,55813,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
AM,Humaitá,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,CAMPUS HUMAITÁ,CHUM - CONST.  MURO DE DIVISA/CONTORNO DO CAMPUS,53726,Concluída,"96,92",12/07/2021,11/08/2021,"180.089,59","0,00"
AM,Humaitá,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,CAMPUS HUMAITÁ,AQUIS E INST. SALAS MODULARES IFAM CAMPUS HUMAITÁ,57438,Em Licitação,"0,00",null,null,"0,00","0,00"
AM,Iranduba,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Avançado Iranduba,Aquis. e Inst. Salas Modulares do IFAM Campus Iranduba,55892,Em Licitação,"0,00",null,null,"0,00","0,00"
AM,Itacoatiara,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,CAMPUS ITACOATIARA,CITA - INST/ADEQUAÇÃO DE ACESSIBILIDADE DO PRÉDIO DO CAMPUS,1201426316,Em Execução,"95,47",06/05/2021,05/07/2021,"269.995,09","0,00"
AM,Itacoatiara,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,CAMPUS ITACOATIARA,Construção do Aviário - Campus Itacoatiara,52700,Concluída,"99,80",28/02/2020,28/04/2020,"118.580,08","0,00"
AM,Itacoatiara,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,CAMPUS ITACOATIARA,CITA - Obra de construção do Campus,23894,Concluída,"99,73",08/05/2015,17/04/2016,"4.648.248,38","5.912.801,68"
AM,Itacoatiara,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,CAMPUS ITACOATIARA,Obra de Const. do Ginásio Polies. do IFAM Campus Itacoatiara,55809,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
AM,Lábrea,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Lábrea,CLBR - Construção do Auditório (Mini) do Campus,51607,Paralisada,"78,48",05/06/2018,02/12/2018,"1.299.999,99","1.402.994,61"
AM,Lábrea,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Lábrea,Construção do Muro - Trecho 24 de agosto - Campus Lábrea,52704,Concluída,"100,00",30/01/2020,29/04/2020,"569.999,99","0,00"
AM,Lábrea,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Lábrea,CLAB - REFORMA E AMPLIAÇÃO-LABORATÓRIO DE AQUICULTURA,50551,Concluída,"99,87",07/02/2018,23/05/2018,"223.177,57","0,00"
AM,Lábrea,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Lábrea,Construção do Muro em Alvenaria do Campus Lábrea,52308,Paralisada,"13,85",27/04/2021,26/07/2021,"539.015,61","0,00"
AM,Lábrea,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Lábrea,CLAB - Construção do muro,7497,Concluída,"100,00",04/07/2011,02/09/2011,"294.172,27","0,00"
AM,Lábrea,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Lábrea,CLAB - Construção do Ginásio Poliesportivo,47085,Concluída,"100,00",20/02/2015,08/10/2015,"3.165.675,42","3.592.440,73"
AM,Lábrea,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Lábrea,CLAB - Bloco Administrativo,4278,Concluída,"100,00",08/07/2009,30/07/2009,"413.054,18","0,00"
AM,Lábrea,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Lábrea,CLAB - construção do Campus,4267,Concluída,"100,00",08/12/2008,31/08/2009,"3.119.122,80","0,00"
AM,Lábrea,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Lábrea,CLAB - ADITIVO REFORMA,4858,Concluída,"100,00",03/08/2009,30/10/2009,"201.394,16","0,00"
AM,Lábrea,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Lábrea,OBRA DE REFORMA DO BICICLETÁRIO DO IFAM CAMPUS LÁBREA,53723,Concluída,"100,00",12/07/2021,10/10/2021,"224.160,88","0,00"
AM,Lábrea,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Lábrea,CLAB - Const. Piscina Semi-Olímpica e Vestiários,27238,Concluída,"100,00",02/05/2012,29/10/2012,"1.233.533,96","1.535.684,10"
AM,Lábrea,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Lábrea,CLAB - ADITIVO CONSTRUÇÃO,4860,Concluída,"100,00",03/08/2009,30/10/2009,"436.247,18","0,00"
AM,Manacapuru,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Avançado Manacapuru,Construção da UEP do Campus Manacapuru,53722,Em Licitação,"0,00",null,null,"0,00","0,00"
AM,Manacapuru,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Avançado Manacapuru,Construção da Cozinha Industrial e Refeitório,52706,Concluída,"100,00",11/09/2023,16/01/2024,"788.240,61","891.516,89"
AM,Manacapuru,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Avançado Manacapuru,Obra de Const. do Ginásio Polies. do IFAM Campus Manacapuru,55810,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
AM,Manacapuru,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Avançado Manacapuru,CAM - Reforma para implantação do Campus Avançado,42193,Concluída,"98,14",02/02/2016,31/07/2016,"1.529.274,58","1.743.953,88"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Centro,CMC - Obra de constr. de cobertura e ref. de piso da Garagem,26454,Concluída,"100,00",24/11/2011,23/03/2012,"73.114,41","86.926,05"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Centro,CMC CONSTRUÇÃO DE DOIS BLOCOS DE SALA DE AULA,42325,Concluída,"100,00",14/08/2014,12/12/2014,"1.002.462,89","1.106.228,51"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Centro,CMC - Reforma e Ampliação da subestação Abrigada,17926,Concluída,"100,00",14/04/2011,12/08/2011,"312.826,68","395.553,28"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Centro,CMC - Instalação do Projeto de Proteção e Combate a Incêndio,18020,Concluída,"100,00",31/03/2011,29/06/2011,"258.272,57","364.613,09"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Centro,CMC - Ampliação do último pavimento do CDI do IFAM CMC,54734,Em Execução,"96,87",16/02/2022,13/12/2022,"2.057.489,05","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Centro,CMC - Reforma do Ginásio Elias Jacob Benzecry,21367,Concluída,"100,00",23/05/2013,06/08/2013,"161.913,34","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Centro,CMC - Obra de Reforma e Ampliação do Refeitório do CMC,54722,Concluída,"100,00",11/02/2022,11/06/2022,"755.454,91","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Centro,CMC - Reforma de carater emergencial dos prédios do IFAM CMC,21317,Concluída,"100,00",08/11/2011,06/02/2012,"594.874,89","586.826,28"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Distrito Industrial,CMDI - Construção de salas de aula e Laboratório,47086,Concluída,"100,00",15/06/2015,12/12/2015,"1.353.394,26","1.729.751,78"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Distrito Industrial,CMDI - LABORATÓRIO LSCN/LECOMB (Lab.Materiais),36768,Em Planejamento pelo Proponente,"88,38",null,null,"0,00","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Distrito Industrial,Contratação de Reforma da Rede de Esgoto do IFAM CMDI,57461,Concluída,"100,00",01/02/2024,01/05/2024,"432.598,16","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Distrito Industrial,CMDI - Reforma do Bloco A do Camp. Manaus Distr. Industrial,51605,Concluída,"100,00",09/02/2018,10/04/2018,"189.755,58","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Distrito Industrial,CMDI - Construção do CDI,14531,Concluída,"100,00",15/02/2012,13/08/2012,"1.897.093,64","2.262.457,92"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Distrito Industrial,CMDI - Reforma Geral,7747,Concluída,"100,00",03/02/2010,02/07/2010,"713.945,12","786.485,50"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,"CMZL - Ref., Adeq. e Constr. Centro de Ref. em Agroecologia",54485,Concluída,"100,00",01/12/2021,31/03/2022,"583.006,94","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL - construção de um mini auditório,12137,Concluída,"100,00",05/10/2010,03/01/2011,"83.412,10","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL - Reforma da Sala Ambiente de Animais Silvestres,7332,Concluída,"100,00",05/10/2010,04/12/2010,"58.678,85","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,Reforma geral do prédio pedagógico e administrativo,52690,Concluída,"100,00",13/12/2019,11/02/2020,"222.089,56","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL-predio da veterinaria,46800,Concluída,"100,00",18/11/2014,17/05/2015,"1.733.992,69","1.975.149,50"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL - Adaptação da Biblioteca antiga em Gab. de Prof. Pesq.,47594,Concluída,"100,00",04/01/2016,04/03/2016,"96.828,26","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL - REFORMA E AMPLIAÇÃO DA SALA DOS PROFESSORES,47519,Concluída,"100,00",26/11/2015,25/01/2016,"194.909,11","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL -ADAPTAÇÃO DO ANTIGO REFEITÓRIO EM SALAS DE AULA E LAB.,1201426268,Concluída,"100,00",02/01/2019,02/04/2019,"343.734,47","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL - Adequação da Acessibilidade do IFAM CMZL,56908,Concluída,"100,00",15/01/2024,14/02/2024,"333.223,63","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL Obra de construção da Guarita do Campus,28070,Concluída,"100,00",18/11/2014,16/02/2015,"301.693,94","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL - construção de um herbário,9926,Concluída,"100,00",06/06/2011,06/07/2011,"36.400,00","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,Reforma e Ampliação do Setor de Agroindústria do CMZL,53721,Concluída,"100,00",29/01/2024,29/03/2024,"844.077,60","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL - Adaptação do antigo auditório em salas de aula,50399,Concluída,"100,00",22/12/2016,22/03/2017,"169.198,98","209.869,87"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL - reest e adequação das redes de media e baixa tensao,46759,Concluída,"100,00",16/09/2014,03/05/2015,"6.857.754,94","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL - OBRA DE CONSTRUÇÃO E RECUPERAÇÃO DE PASSARELAS,53835,Concluída,"100,00",14/07/2020,12/09/2020,"105.600,48","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL - Obra de const. do Centro de Documentação e Informação,23956,Concluída,"100,00",20/03/2012,16/09/2012,"1.699.611,78","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CONSTR E IMPL ESPAÇO MULTIFUNCIONAL PROJETO ARANOUÁ,56043,Concluída,"100,00",10/05/2022,12/11/2022,"5.445.350,00","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL - Construção de uma Pocilga e Maternidade,42356,Concluída,"100,00",20/05/2013,17/10/2013,"920.419,15","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL - REFORMA DO PRÉDIO DO CGAE,42357,Concluída,"100,00",21/10/2013,29/01/2014,"279.259,07","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL - Construção do Centro de Treinamento de Cães-Guia,36756,Concluída,"100,00",11/01/2017,12/03/2017,"713.215,61","824.604,97"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL - construção de 01 bloco de 5 salas de aula,14792,Concluída,"100,00",01/06/2011,29/09/2011,"324.891,58","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL - reforma dos prédios administrativos e pedagógicos,7330,Concluída,"100,00",15/06/2011,14/07/2011,"31.568,52","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,cmzl - construção de um muro na parte frontal do IFAM CMZL,51255,Concluída,"100,00",21/11/2017,21/12/2017,"532.485,92","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL - CONSTRUÇÃO DE CLÍNICA VETERINÁRIA COM MURO GRADIL,49416,Concluída,"100,00",15/08/2016,13/11/2016,"498.062,60","601.682,41"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Manaus Zona Leste,CMZL - construção de uma sala de aula com secretaria,13190,Concluída,"100,00",27/12/2010,26/04/2011,"148.270,00","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Reitoria do Instituto Federal do Amazonas,Obra de Pintura e Reparos na Alvenaria no Prédio da Reitoria,51220,Concluída,"100,00",03/04/2018,02/07/2018,"95.964,08","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Reitoria do Instituto Federal do Amazonas,REITORIA - Obra de Ampliação do Prédio da Reitoria do IFAM,23613,Concluída,"100,00",05/03/2012,01/09/2012,"3.011.118,17","4.492.018,57"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Reitoria do Instituto Federal do Amazonas,REITORIA - PROJETOS DAS REITORIAS DO IFAM E IFRO,9370,Concluída,"100,00",12/04/2010,11/07/2010,"148.600,00","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Reitoria do Instituto Federal do Amazonas,Construção do Muro do Estacionamento da Reitoria - IFAM,49426,Concluída,"100,00",21/11/2016,20/01/2017,"98.002,98","0,00"
AM,Manaus,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Reitoria do Instituto Federal do Amazonas,SERVIÇO DE INST. DE USINA FOTOVOLTAICA NO IFAM CMDI e CMZL,56727,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
AM,Maués,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Maués,Construção da Unidade Educacional Produtiva-Aquicultura,52701,Concluída,"100,00",21/09/2020,20/12/2020,"254.570,57","0,00"
AM,Maués,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Maués,Construção do Muro do Campus Maués,53724,Concluída,"100,00",14/08/2021,13/09/2021,"179.011,88","0,00"
AM,Maués,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Maués,CMBZ - Reforma e ampliação da Cantina/Lanchonete,50424,Concluída,"95,04",19/02/2018,19/06/2018,"399.403,39","0,00"
AM,Maués,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",IFAM,Campus Maués,CMA - CAMPUS MAUÉS - construção do prédio do Campus,10642,Concluída,"100,00",16/02/2009,29/08/2010,"4.056.465,33","4.056.465,33"
